"Stimulus","Subject","Mode","Trial","Translation","Correct","Sex","Age","NrLang","DS.Total","WST.Right","Raven.Right","English.Total","Status","MinLev"
"skyskrapa",9093,"Visual",47,,0,"female",15,3,6,18,23,21,"target",0.3
"skyskrapa",5901,"Visual",15,"skispringen",0,"male",15,2,6,30,23,33,"target",0.3
"skyskrapa",3494,"Visual",45,"Süsscrepe",0,"female",46,4,5,32,22,28,"target",0.3
"skyskrapa",3558,"Visual",30,,0,"male",10,2,3,4,14,9,"target",0.3
"skyskrapa",1312,"Visual",11,,0,"male",77,2,6,32,2,9,"target",0.3
"skyskrapa",5885,"Visual",27,,0,"male",62,2,8,37,13,36,"target",0.3
"skyskrapa",3434,"Visual",35,"wolkenkratzer",1,"female",37,3,3,37,17,39,"target",0.3
"skyskrapa",6532,"Visual",1,"wolkenkratzer",1,"male",81,6,3,37,10,31,"target",0.3
"skyskrapa",1264,"Visual",43,,0,"male",12,1,5,17,19,11,"target",0.3
"skyskrapa",5731,"Visual",50,"wolkenkratzer",1,"female",76,3,6,38,16,41,"target",0.3
"skyskrapa",8578,"Visual",47,,0,"male",11,2,6,9,20,17,"target",0.3
"skyskrapa",9219,"Visual",47,,0,"male",11,1,6,11,9,13,"target",0.3
"skyskrapa",7479,"Visual",15,"Wolkenkratzer",1,"male",25,4,11,38,34,43,"target",0.3
"skyskrapa",4432,"Visual",10,,0,"female",16,3,6,29,18,32,"target",0.3
"skyskrapa",7098,"Visual",27,"wolkenkratzer",1,"female",62,1,2,35,1,37,"target",0.3
"skyskrapa",5362,"Visual",16,"Wolkenkratzer",1,"male",33,3,4,35,20,43,"target",0.3
"skyskrapa",1034,"Visual",26,,0,"female",51,3,6,32,23,19,"target",0.3
"skyskrapa",7540,"Visual",10,,0,"female",59,2,5,31,13,29,"target",0.3
"skyskrapa",1350,"Visual",1,,0,"male",43,4,10,38,31,38,"target",0.3
"skyskrapa",8531,"Visual",39,,0,"female",52,4,8,36,30,31,"target",0.3
"skyskrapa",8706,"Visual",46,,0,"male",70,3,7,34,7,15,"target",0.3
"skyskrapa",4420,"Visual",25,,0,"female",47,2,5,29,7,28,"target",0.3
"skyskrapa",6618,"Visual",13,"wolkenkratzer",1,"male",44,1,4,33,7,29,"target",0.3
"skyskrapa",3357,"Visual",47,,0,"female",44,3,5,34,18,31,"target",0.3
"skyskrapa",776,"Visual",22,,0,"female",40,2,6,29,11,6,"target",0.3
"skyskrapa",6537,"Visual",18,"wolkenkratzer",1,"female",35,3,7,35,24,41,"target",0.3
"skyskrapa",8805,"Visual",50,"Skimütze",0,"male",70,4,4,35,22,35,"target",0.3
"skyskrapa",8509,"Visual",44,,0,"male",68,3,5,34,10,18,"target",0.3
"skyskrapa",2196,"Visual",38,,0,"female",67,4,6,35,22,36,"target",0.3
"skyskrapa",7330,"Visual",12,,0,"female",68,4,8,37,12,37,"target",0.3
"skyskrapa",134,"Visual",49,"wolkenkratzer",1,"male",33,3,6,32,24,24,"target",0.3
"skyskrapa",3071,"Visual",33,"skianzug",0,"female",48,3,7,26,24,28,"target",0.3
"skyskrapa",527,"Visual",45,,0,"male",71,2,8,34,15,35,"target",0.3
"skyskrapa",7164,"Visual",28,,0,"male",10,1,2,4,19,5,"target",0.3
"skyskrapa",5449,"Visual",15,,0,"female",32,2,6,34,27,41,"target",0.3
"skyskrapa",3121,"Visual",6,,0,"female",15,2,5,20,22,34,"target",0.3
"skyskrapa",4854,"Visual",2,,0,"male",86,3,7,34,8,9,"target",0.3
"skyskrapa",2384,"Visual",30,,0,"female",27,2,7,36,22,36,"target",0.3
"skyskrapa",3566,"Visual",7,,0,"female",29,3,10,34,19,39,"target",0.3
"skyskrapa",78,"Visual",16,"Regenbogen",0,"female",47,3,8,33,26,27,"target",0.3
"skyskrapa",6760,"Visual",40,"Wolkenkratzer",1,"male",52,4,7,34,27,39,"target",0.3
"skyskrapa",675,"Visual",46,"Skilaufen",0,"male",30,3,7,29,23,28,"target",0.3
"skyskrapa",4932,"Visual",46,,0,"female",16,2,8,32,19,29,"target",0.3
"skyskrapa",5621,"Visual",41,"skyscrapper",1,"female",30,5,7,33,26,41,"target",0.3
"skyskrapa",8927,"Visual",21,"wolkenkratzer",1,"male",59,5,5,36,9,32,"target",0.3
"skyskrapa",5916,"Visual",41,,0,"female",11,2,9,6,29,18,"target",0.3
"skyskrapa",2290,"Visual",26,"Hochhaus",1,"male",58,2,5,36,0,33,"target",0.3
"skyskrapa",64,"Visual",35,"Wolkenkratzer",1,"female",27,4,7,34,28,42,"target",0.3
"skyskrapa",8477,"Visual",13,,0,"female",42,3,8,36,25,26,"target",0.3
"skyskrapa",9022,"Visual",31,,0,"female",65,2,7,33,12,29,"target",0.3
"skyskrapa",7269,"Visual",3,"Wolkenkratzer",1,"male",25,5,12,35,24,36,"target",0.3
"skyskrapa",545,"Visual",36,,0,"female",16,3,4,29,21,25,"target",0.3
"skyskrapa",8707,"Visual",8,"skianzug",0,"female",63,3,4,35,6,34,"target",0.3
"skyskrapa",3204,"Visual",10,,0,"female",15,2,9,25,23,28,"target",0.3
"skyskrapa",2285,"Visual",10,"wolkenkratzer",1,"male",51,2,7,34,32,35,"target",0.3
"skyskrapa",8788,"Visual",39,,0,"male",35,3,9,37,29,42,"target",0.3
"skyskrapa",2493,"Visual",23,,0,"male",16,2,4,22,18,27,"target",0.3
"skyskrapa",4675,"Visual",45,,0,"male",71,2,6,33,3,17,"target",0.3
"skyskrapa",6832,"Visual",46,"wolkenkratzer",1,"female",53,4,8,36,20,33,"target",0.3
"skyskrapa",5277,"Visual",3,,0,"male",27,3,7,29,29,"NA","target",0.3
"skyskrapa",2846,"Visual",36,,0,"female",11,3,6,4,15,6,"target",0.3
"skyskrapa",8798,"Visual",10,"ski fahren",0,"male",15,2,5,20,18,14,"target",0.3
"skyskrapa",326,"Visual",28,,0,"female",32,3,6,35,19,32,"target",0.3
"skyskrapa",8674,"Visual",6,,0,"female",63,3,6,31,23,20,"target",0.3
"skyskrapa",5584,"Visual",21,"Wolkenkratzer",1,"female",30,4,9,37,29,39,"target",0.3
"skyskrapa",7569,"Visual",17,,0,"male",10,1,7,4,8,6,"target",0.3
"skyskrapa",4650,"Visual",14,"hochhaus",1,"female",48,4,8,41,21,41,"target",0.3
"skyskrapa",447,"Visual",20,"Himmel",0,"female",53,3,8,34,16,30,"target",0.3
"skyskrapa",6516,"Visual",20,,0,"male",10,1,3,7,6,13,"target",0.3
"skyskrapa",1232,"Visual",45,"Hochhaus",1,"male",24,4,5,32,8,34,"target",0.3
"skyskrapa",8968,"Visual",7,,0,"male",25,2,6,31,21,26,"target",0.3
"skyskrapa",3270,"Visual",1,"Hochhaus",1,"female",36,5,9,36,17,42,"target",0.3
"skyskrapa",9275,"Visual",20,,0,"male",72,3,7,35,9,15,"target",0.3
"skyskrapa",717,"Visual",30,"himmels...",0,"female",15,2,6,29,21,25,"target",0.3
"skyskrapa",4566,"Visual",36,"Wolkenkrazer",1,"female",11,3,6,17,15,10,"target",0.3
"skyskrapa",6843,"Visual",20,"wolkenkratzer",1,"male",71,2,6,31,4,28,"target",0.3
"skyskrapa",3454,"Visual",42,"skischuhe",0,"male",10,2,5,23,9,11,"target",0.3
"skyskrapa",6552,"Visual",29,"Hochhaus",1,"female",15,6,10,33,30,33,"target",0.3
"skyskrapa",5290,"Visual",38,,0,"female",10,2,6,20,4,10,"target",0.3
"skyskrapa",2909,"Visual",40,,0,"male",58,2,8,34,9,16,"target",0.3
"skyskrapa",7165,"Visual",39,"Wolkenkratzer",1,"male",16,3,6,32,18,34,"target",0.3
"skyskrapa",5491,"Visual",9,"Hochhaus",1,"female",41,4,7,35,32,43,"target",0.3
"skyskrapa",8699,"Visual",46,"skispringen",0,"female",80,4,5,36,12,30,"target",0.3
"skyskrapa",6599,"Visual",48,,0,"female",10,2,4,9,12,6,"target",0.3
"skyskrapa",8667,"Visual",1,,0,"female",27,3,6,33,33,44,"target",0.3
"skyskrapa",550,"Visual",38,"regenbogen, etwas mit himmel",0,"female",52,3,5,35,15,27,"target",0.3
"skyskrapa",6544,"Visual",47,,0,"female",16,4,6,29,25,27,"target",0.3
"skyskrapa",6780,"Visual",4,"wolkenkratzer",1,"male",68,4,7,40,21,36,"target",0.3
"skyskrapa",2271,"Visual",7,"wolkenkratzer",1,"female",26,4,8,35,28,43,"target",0.3
"skyskrapa",5153,"Visual",41,"Wolkenkratzer",1,"female",51,3,6,37,18,37,"target",0.3
"skyskrapa",1076,"Visual",26,,0,"male",14,3,9,30,32,23,"target",0.3
"skyskrapa",8942,"Visual",40,"hochhaus",1,"male",32,3,6,35,25,42,"target",0.3
"skyskrapa",1401,"Visual",42,"hochhaus",1,"male",59,4,10,38,21,39,"target",0.3
"skyskrapa",4137,"Visual",33,"wolkenkratzer",1,"female",60,4,5,34,7,33,"target",0.3
"skyskrapa",1830,"Visual",37,,0,"male",15,3,5,18,5,22,"target",0.3
"skyskrapa",3125,"Visual",45,,0,"male",12,1,4,20,15,14,"target",0.3
"skyskrapa",5180,"Visual",19,,0,"male",65,5,6,38,11,34,"target",0.3
"skyskrapa",7744,"Visual",27,,0,"male",11,2,2,6,18,9,"target",0.3
"skyskrapa",6039,"Visual",32,"skimütze",0,"female",59,3,8,31,3,21,"target",0.3
"skyskrapa",8760,"Visual",14,,0,"male",82,2,7,37,7,22,"target",0.3
"skyskrapa",7215,"Visual",33,,0,"male",74,3,4,34,13,21,"target",0.3
"skyskrapa",5566,"Visual",20,,0,"female",42,4,4,32,6,31,"target",0.3
"skyskrapa",9912,"Visual",5,,0,"male",10,2,4,9,14,9,"target",0.3
"skyskrapa",2654,"Visual",23,,0,"female",41,2,6,33,15,24,"target",0.3
"skyskrapa",230,"Visual",46,"wolkenkratzer",1,"male",84,4,7,37,20,31,"target",0.3
"skyskrapa",552,"Visual",18,,0,"female",56,3,6,36,24,30,"target",0.3
"skyskrapa",5997,"Visual",9,"Wolkenkratzer",1,"female",33,4,8,37,23,41,"target",0.3
"skyskrapa",7921,"Visual",15,,0,"female",15,4,6,27,26,31,"target",0.3
"skyskrapa",6178,"Visual",44,,0,"female",15,2,4,25,27,21,"target",0.3
"skyskrapa",2151,"Visual",29,,0,"female",26,4,11,32,28,33,"target",0.3
"skyskrapa",9861,"Visual",15,"wolkenkratzer",1,"male",24,4,7,36,25,41,"target",0.3
"skyskrapa",8094,"Visual",19,,0,"male",56,3,7,37,19,33,"target",0.3
"skyskrapa",3691,"Visual",40,,0,"female",59,3,8,35,18,38,"target",0.3
"skyskrapa",6215,"Visual",23,"wolkenkratzer",1,"male",72,4,7,38,19,38,"target",0.3
"skyskrapa",3914,"Visual",1,,0,"female",11,3,6,12,11,3,"target",0.3
"skyskrapa",1668,"Visual",34,,0,"female",37,3,6,35,21,37,"target",0.3
"skyskrapa",4369,"Visual",33,,0,"female",41,4,10,34,29,33,"target",0.3
"skyskrapa",9490,"Visual",20,"Wolkenkratzer",1,"female",39,2,9,35,21,32,"target",0.3
"skyskrapa",7616,"Visual",9,,0,"female",11,2,6,13,2,15,"target",0.3
"skyskrapa",1570,"Visual",9,"wolkenkratzer",1,"male",29,4,6,36,19,"NA","target",0.3
"skyskrapa",9318,"Visual",17,"wolkenkratzer",1,"male",72,2,6,34,9,19,"target",0.3
"skyskrapa",8763,"Visual",19,,0,"female",40,2,4,27,26,13,"target",0.3
"skyskrapa",9509,"Visual",21,,0,"male",73,3,7,37,14,38,"target",0.3
"skyskrapa",6510,"Visual",9,"Wolkenkratzer",1,"female",41,2,8,34,30,40,"target",0.3
"skyskrapa",1644,"Visual",11,"hochhaus",1,"female",45,3,6,34,19,32,"target",0.3
"skyskrapa",9442,"Visual",31,"Wolkenkratzer",1,"female",23,2,6,32,27,34,"target",0.3
"skyskrapa",7601,"Visual",14,"wolkenkratzer",1,"female",38,3,9,36,22,39,"target",0.3
"skyskrapa",9781,"Visual",28,,0,"male",43,4,12,34,35,37,"target",0.3
"skyskrapa",7886,"Visual",26,,0,"female",10,1,6,27,26,31,"target",0.3
"skyskrapa",6164,"Visual",46,,0,"male",10,1,5,8,13,29,"target",0.3
"skyskrapa",8373,"Visual",45,"Wolkenkratzer",1,"female",30,6,8,36,19,42,"target",0.3
"skyskrapa",6264,"Visual",22,,0,"female",33,5,6,34,17,34,"target",0.3
"skyskrapa",9802,"Visual",50,,0,"female",28,4,6,34,18,37,"target",0.3
"skyskrapa",6131,"Visual",38,,0,"female",46,3,8,37,9,20,"target",0.3
"skyskrapa",3704,"Visual",22,"Wolkenkratzer",1,"male",72,4,5,35,26,40,"target",0.3
"skyskrapa",6800,"Visual",36,,0,"female",28,4,6,31,13,"NA","target",0.3
"skyskrapa",3859,"Visual",11,"wolkenkratzer",1,"female",24,5,9,35,21,44,"target",0.3
"skyskrapa",4274,"Visual",30,"wolkenkratzer",1,"male",70,3,9,38,18,34,"target",0.3
"skyskrapa",1967,"Visual",19,,0,"male",72,1,5,"NA",3,10,"target",0.3
"skyskrapa",288,"Visual",5,"Wolkenkratzer",1,"male",28,4,9,35,24,39,"target",0.3
"skyskrapa",1404,"Visual",43,"Skihut",0,"female",23,3,6,29,27,29,"target",0.3
"skyskrapa",4155,"Visual",11,"Skilaufen",0,"female",33,4,6,35,27,42,"target",0.3
"skyskrapa",1897,"Visual",22,"apres ski :-)",0,"male",33,8,5,31,16,30,"target",0.3
"skyskrapa",3172,"Visual",12,,0,"male",16,2,8,23,17,19,"target",0.3
"skyskrapa",3843,"Visual",30,,0,"male",70,4,5,34,17,10,"target",0.3
"skyskrapa",7794,"Visual",31,"wolkenkratzer",1,"male",64,3,6,36,10,38,"target",0.3
"skyskrapa",6448,"Visual",42,,0,"female",11,2,6,7,22,8,"target",0.3
"skyskrapa",2795,"Visual",34,,0,"female",70,2,7,37,7,7,"target",0.3
"skyskrapa",4181,"Visual",13,,0,"female",74,4,5,36,0,35,"target",0.3
"skyskrapa",1936,"Visual",21,"Hochhaus",1,"male",60,4,7,36,24,41,"target",0.3
"skyskrapa",9913,"Visual",6,,0,"female",40,3,8,29,17,17,"target",0.3
"skyskrapa",9555,"Visual",20,,0,"male",51,3,6,34,14,36,"target",0.3
"skyskrapa",6329,"Visual",22,"Hochhaus",1,"female",56,3,6,37,21,42,"target",0.3
"skyskrapa",6150,"Visual",13,,0,"male",63,6,6,36,18,31,"target",0.3
"skyskrapa",3836,"Visual",31,,0,"female",66,4,9,35,20,29,"target",0.3
"skyskrapa",9513,"Visual",33,,0,"male",10,1,5,14,5,10,"target",0.3
"skyskrapa",1976,"Visual",26,,0,"male",11,1,3,15,18,9,"target",0.3
"skyskrapa",8443,"Visual",42,"Wolkenkratzer",1,"female",71,5,5,33,0,36,"target",0.3
"skyskrapa",8385,"Visual",4,,0,"female",69,2,4,28,7,26,"target",0.3
"skyskrapa",7859,"Visual",35,"Wolkenkratzer",1,"female",62,4,5,35,11,28,"target",0.3
"smart",5584,"Auditory",50,"smart",1,"female",30,4,9,37,29,39,"target",0.2
"smart",6552,"Auditory",6,,0,"female",15,6,10,33,30,33,"target",0.2
"smart",3270,"Auditory",21,"gescheit",1,"female",36,5,9,36,17,42,"target",0.2
"smart",8968,"Auditory",21,,0,"male",25,2,6,31,21,26,"target",0.2
"smart",5731,"Auditory",47,"geschickt",1,"female",76,3,6,38,16,41,"target",0.2
"smart",9022,"Auditory",40,"gutaussehend",0,"female",65,2,7,33,12,29,"target",0.2
"smart",7269,"Auditory",9,,0,"male",25,5,12,35,24,36,"target",0.2
"smart",7330,"Auditory",40,,0,"female",68,4,8,37,12,37,"target",0.2
"smart",5621,"Auditory",32,,0,"female",30,5,7,33,26,41,"target",0.2
"smart",6599,"Auditory",7,"smart",1,"female",10,2,4,9,12,6,"target",0.2
"smart",4675,"Auditory",29,"smart",1,"male",71,2,6,33,3,17,"target",0.2
"smart",7601,"Auditory",27,"clever",1,"female",38,3,9,36,22,39,"target",0.2
"smart",3357,"Auditory",7,"schön",0,"female",44,3,5,34,18,31,"target",0.2
"smart",4854,"Auditory",42,"smart",1,"male",86,3,7,34,8,9,"target",0.2
"smart",326,"Auditory",36,"schlau",1,"female",32,3,6,35,19,32,"target",0.2
"smart",8674,"Auditory",29,,0,"female",63,3,6,31,23,20,"target",0.2
"smart",6618,"Auditory",19,"klug",1,"male",44,1,4,33,7,29,"target",0.2
"smart",1232,"Auditory",23,"smart",1,"male",24,4,5,32,8,34,"target",0.2
"smart",1076,"Auditory",41,"smart",1,"male",14,3,9,30,32,23,"target",0.2
"smart",5755,"Auditory",27,"smart",1,"male",16,4,6,36,29,38,"target",0.2
"smart",8788,"Auditory",15,"gescheit",1,"male",35,3,9,37,29,42,"target",0.2
"smart",3434,"Auditory",6,"smart",1,"female",37,3,3,37,17,39,"target",0.2
"smart",9093,"Auditory",3,,0,"female",15,3,6,18,23,21,"target",0.2
"smart",6843,"Auditory",2,,0,"male",71,2,6,31,4,28,"target",0.2
"smart",2795,"Auditory",22,,0,"female",70,2,7,37,7,7,"target",0.2
"smart",1264,"Auditory",22,,0,"male",12,1,5,17,19,11,"target",0.2
"smart",3454,"Auditory",28,,0,"male",10,2,5,23,9,11,"target",0.2
"smart",9318,"Auditory",27,"smart",1,"male",72,2,6,34,9,19,"target",0.2
"smart",7337,"Auditory",13,"klever",1,"female",49,3,5,36,19,30,"target",0.2
"smart",6516,"Auditory",3,"sport",0,"male",10,1,3,7,6,13,"target",0.2
"smart",8699,"Auditory",35,"nett",0,"female",80,4,5,36,12,30,"target",0.2
"smart",447,"Auditory",21,"smart, sage dies auch deutsch so",1,"female",53,3,8,34,16,30,"target",0.2
"smart",9442,"Auditory",19,"intelligent",1,"female",23,2,6,32,27,34,"target",0.2
"smart",1967,"Auditory",20,"schmal",0,"male",72,1,5,"NA",3,10,"target",0.2
"smart",288,"Auditory",17,"smart",1,"male",28,4,9,35,24,39,"target",0.2
"smart",8477,"Auditory",5,"smart",1,"female",42,3,8,36,25,26,"target",0.2
"smart",6532,"Auditory",19,"huebsch",0,"male",81,6,3,37,10,31,"target",0.2
"smart",8706,"Auditory",9,,0,"male",70,3,7,34,7,15,"target",0.2
"smart",2846,"Auditory",1,,0,"female",11,3,6,4,15,6,"target",0.2
"smart",1570,"Auditory",3,"smart",1,"male",29,4,6,36,19,"NA","target",0.2
"smart",5153,"Auditory",23,"smart,clever,gerissen",1,"female",51,3,6,37,18,37,"target",0.2
"smart",2654,"Auditory",22,"smart",1,"female",41,2,6,33,15,24,"target",0.2
"smart",7921,"Auditory",29,"klug",1,"female",15,4,6,27,26,31,"target",0.2
"smart",7098,"Auditory",5,"schön",0,"female",62,1,2,35,1,37,"target",0.2
"smart",675,"Auditory",4,"hübsch",0,"male",30,3,7,29,23,28,"target",0.2
"smart",3494,"Auditory",37,"klein",0,"female",46,4,5,32,22,28,"target",0.2
"smart",7479,"Auditory",13,"intelligent",1,"male",25,4,11,38,34,43,"target",0.2
"smart",6760,"Auditory",24,"klug",1,"male",52,4,7,34,27,39,"target",0.2
"smart",9781,"Auditory",6,"Fett",0,"male",43,4,12,34,35,37,"target",0.2
"smart",7886,"Auditory",5,,0,"female",10,1,6,27,26,31,"target",0.2
"smart",8798,"Auditory",45,"süss",0,"male",15,2,5,20,18,14,"target",0.2
"smart",3172,"Auditory",12,"klein",0,"male",16,2,8,23,17,19,"target",0.2
"smart",5885,"Auditory",31,"hübsch",0,"male",62,2,8,37,13,36,"target",0.2
"smart",9802,"Auditory",35,,0,"female",28,4,6,34,18,37,"target",0.2
"smart",9490,"Auditory",39,"intelligent",1,"female",39,2,9,35,21,32,"target",0.2
"smart",7616,"Auditory",38,,0,"female",11,2,6,13,2,15,"target",0.2
"smart",8509,"Auditory",3,"klein",0,"male",68,3,5,34,10,18,"target",0.2
"smart",2285,"Auditory",18,,0,"male",51,2,7,34,32,35,"target",0.2
"smart",5180,"Auditory",47,"smart = adrett",1,"male",65,5,6,38,11,34,"target",0.2
"smart",8707,"Auditory",35,"smart",1,"female",63,3,4,35,6,34,"target",0.2
"smart",9861,"Auditory",13,"gescheit",1,"male",24,4,7,36,25,41,"target",0.2
"smart",4932,"Auditory",8,,0,"female",16,2,8,32,19,29,"target",0.2
"smart",8094,"Auditory",9,,0,"male",56,3,7,37,19,33,"target",0.2
"smart",64,"Auditory",26,"smart",1,"female",27,4,7,34,28,42,"target",0.2
"smart",4566,"Auditory",23,,0,"female",11,3,6,17,15,10,"target",0.2
"smart",6780,"Auditory",50,"schlau",1,"male",68,4,7,40,21,36,"target",0.2
"smart",9193,"Auditory",25,,0,"female",25,9,6,32,20,38,"target",0.2
"smart",1976,"Auditory",33,"smart",1,"male",11,1,3,15,18,9,"target",0.2
"smart",3843,"Auditory",42,"smart",1,"male",70,4,5,34,17,10,"target",0.2
"smart",6178,"Auditory",8,"wendig",0,"female",15,2,4,25,27,21,"target",0.2
"smart",3204,"Auditory",28,,0,"female",15,2,9,25,23,28,"target",0.2
"smart",5491,"Auditory",41,"klug",1,"female",41,4,7,35,32,43,"target",0.2
"smart",8805,"Auditory",23,"smart",1,"male",70,4,4,35,22,35,"target",0.2
"smart",1312,"Auditory",28,"naht",0,"male",77,2,6,32,2,9,"target",0.2
"smart",1644,"Auditory",50,"smart",1,"female",45,3,6,34,19,32,"target",0.2
"smart",3836,"Auditory",49,"smart",1,"female",66,4,9,35,20,29,"target",0.2
"smart",6164,"Auditory",10,"gescheid",1,"male",10,1,5,8,13,29,"target",0.2
"smart",5277,"Auditory",36,,0,"male",27,3,7,29,29,"NA","target",0.2
"smart",7164,"Auditory",3,"smal",0,"male",10,1,2,4,19,5,"target",0.2
"smart",527,"Auditory",28,"smart",1,"male",71,2,8,34,15,35,"target",0.2
"smart",3558,"Auditory",6,,0,"male",10,2,3,4,14,9,"target",0.2
"smart",6448,"Auditory",15,,0,"female",11,2,6,7,22,8,"target",0.2
"smart",4181,"Auditory",9,"smart",1,"female",74,4,5,36,0,35,"target",0.2
"smart",4650,"Auditory",33,"gescheit",1,"female",48,4,8,41,21,41,"target",0.2
"smart",6537,"Auditory",31,"smart",1,"female",35,3,7,35,24,41,"target",0.2
"smart",78,"Auditory",18,"klein",0,"female",47,3,8,33,26,27,"target",0.2
"smart",6800,"Auditory",16,"smart",1,"female",28,4,6,31,13,"NA","target",0.2
"smart",4274,"Auditory",33,"klein",0,"male",70,3,9,38,18,34,"target",0.2
"smart",6150,"Auditory",20,"smart",1,"male",63,6,6,36,18,31,"target",0.2
"smart",6215,"Auditory",27,"smart gescheit",1,"male",72,4,7,38,19,38,"target",0.2
"smart",717,"Auditory",1,"smart",1,"female",15,2,6,29,21,25,"target",0.2
"smart",8531,"Auditory",12,"klein",0,"female",52,4,8,36,30,31,"target",0.2
"smart",4369,"Auditory",19,"hübsch",0,"female",41,4,10,34,29,33,"target",0.2
"smart",8760,"Auditory",34,,0,"male",82,2,7,37,7,22,"target",0.2
"smart",7540,"Auditory",7,"smart",1,"female",59,2,5,31,13,29,"target",0.2
"smart",6131,"Auditory",13,"smart =klein",1,"female",46,3,8,37,9,20,"target",0.2
"smart",3859,"Auditory",24,"klug",1,"female",24,5,9,35,21,44,"target",0.2
"smart",2909,"Auditory",18,"weich",0,"male",58,2,8,34,9,16,"target",0.2
"smart",5290,"Auditory",8,,0,"female",10,2,6,20,4,10,"target",0.2
"smart",6510,"Auditory",11,"Gescheit",1,"female",41,2,8,34,30,40,"target",0.2
"smart",5901,"Auditory",36,"smart",1,"male",15,2,6,30,23,33,"target",0.2
"smart",8385,"Auditory",14,,0,"female",69,2,4,28,7,26,"target",0.2
"smart",6329,"Auditory",25,"schlau",1,"female",56,3,6,37,21,42,"target",0.2
"smart",2290,"Auditory",26,"smaart",1,"male",58,2,5,36,0,33,"target",0.2
"smart",3071,"Auditory",1,"klein",0,"female",48,3,7,26,24,28,"target",0.2
"smart",5916,"Auditory",45,,0,"female",11,2,9,6,29,18,"target",0.2
"smart",5566,"Auditory",39,"nett",0,"female",42,4,4,32,6,31,"target",0.2
"smart",8927,"Auditory",2,"klug",1,"male",59,5,5,36,9,32,"target",0.2
"smart",7794,"Auditory",20,"smart",1,"male",64,3,6,36,10,38,"target",0.2
"smart",1936,"Auditory",7,"gescheit",1,"male",60,4,7,36,24,41,"target",0.2
"smart",776,"Auditory",45,"Smart",1,"female",40,2,6,29,11,6,"target",0.2
"smart",8942,"Auditory",41,"smart",1,"male",32,3,6,35,25,42,"target",0.2
"smart",7569,"Auditory",38,,0,"male",10,1,7,4,8,6,"target",0.2
"smart",545,"Auditory",3,"smart",1,"female",16,3,4,29,21,25,"target",0.2
"smart",9219,"Auditory",42,,0,"male",11,1,6,11,9,13,"target",0.2
"smart",7744,"Auditory",26,,0,"male",11,2,2,6,18,9,"target",0.2
"smart",3914,"Auditory",18,,0,"female",11,3,6,12,11,3,"target",0.2
"smart",7215,"Auditory",23,,0,"male",74,3,4,34,13,21,"target",0.2
"smart",6832,"Auditory",31,"smart",1,"female",53,4,8,36,20,33,"target",0.2
"smart",6544,"Auditory",10,"smart",1,"female",16,4,6,29,25,27,"target",0.2
"smart",134,"Auditory",20,,0,"male",33,3,6,32,24,24,"target",0.2
"smart",9912,"Auditory",46,,0,"male",10,2,4,9,14,9,"target",0.2
"smart",8373,"Auditory",11,"klug",1,"female",30,6,8,36,19,42,"target",0.2
"smart",2384,"Auditory",4,"intelligent",1,"female",27,2,7,36,22,36,"target",0.2
"smart",230,"Auditory",27,"smart",1,"male",84,4,7,37,20,31,"target",0.2
"smart",8763,"Auditory",2,,0,"female",40,2,4,27,26,13,"target",0.2
"smart",7165,"Auditory",14,"intelligent",1,"male",16,3,6,32,18,34,"target",0.2
"smart",4420,"Auditory",23,"smart",1,"female",47,2,5,29,7,28,"target",0.2
"smart",9509,"Auditory",4,"smart",1,"male",73,3,7,37,14,38,"target",0.2
"smart",4155,"Auditory",42,"intelligent",1,"female",33,4,6,35,27,42,"target",0.2
"smart",8667,"Auditory",50,,0,"female",27,3,6,33,33,44,"target",0.2
"smart",1034,"Auditory",6,"smart, nett",1,"female",51,3,6,32,23,19,"target",0.2
"smart",550,"Auditory",34,"smart clever klug",1,"female",52,3,5,35,15,27,"target",0.2
"smart",5362,"Auditory",1,"gescheit",1,"male",33,3,4,35,20,43,"target",0.2
"smart",1350,"Auditory",33,"hübsch",0,"male",43,4,10,38,31,38,"target",0.2
"smart",1668,"Auditory",14,"smart",1,"female",37,3,6,35,21,37,"target",0.2
"smart",9555,"Auditory",46,"smart",1,"male",51,3,6,34,14,36,"target",0.2
"smart",4137,"Auditory",4,"gescheit",1,"female",60,4,5,34,7,33,"target",0.2
"smart",7859,"Auditory",36,"klein",0,"female",62,4,5,35,11,28,"target",0.2
"smart",8578,"Auditory",7,,0,"male",11,2,6,9,20,17,"target",0.2
"smart",5997,"Auditory",29,,0,"female",33,4,8,37,23,41,"target",0.2
"smart",2151,"Auditory",3,"smart",1,"female",26,4,11,32,28,33,"target",0.2
"smart",3566,"Auditory",41,"gescheit",1,"female",29,3,10,34,19,39,"target",0.2
"smart",1897,"Auditory",36,,0,"male",33,8,5,31,16,30,"target",0.2
"smart",2493,"Auditory",28,"klein",0,"male",16,2,4,22,18,27,"target",0.2
"smart",6264,"Auditory",37,"schön",0,"female",33,5,6,34,17,34,"target",0.2
"smart",9513,"Auditory",14,,0,"male",10,1,5,14,5,10,"target",0.2
"smart",4432,"Auditory",43,,0,"female",16,3,6,29,18,32,"target",0.2
"smart",8443,"Auditory",14,"smart",1,"female",71,5,5,33,0,36,"target",0.2
"smart",552,"Auditory",32,"schmal",0,"female",56,3,6,36,24,30,"target",0.2
"smart",6039,"Auditory",8,"schmal",0,"female",59,3,8,31,3,21,"target",0.2
