Participant,Construction,Accent,Speaker,Item,Correct
S487,PO,Accent,Idan,2,TRUE
S487,DO,Accent,Idan,6,TRUE
S487,DO,Accent,Idan,11,TRUE
S487,PO,Accent,Idan,7,TRUE
S49,DO,None,Idan,20,FALSE
S49,PO,None,Idan,16,FALSE
S49,DO,None,Idan,6,FALSE
S49,PO,None,Idan,12,TRUE
S49,DO,None,Idan,17,FALSE
S49,PO,None,Idan,5,FALSE
S49,DO,None,Idan,11,FALSE
S49,PO,None,Idan,18,FALSE
S49,PO,None,Idan,2,TRUE
S49,DO,None,Idan,4,FALSE
S49,PO,None,Idan,9,TRUE
S49,DO,None,Idan,19,FALSE
S49,DO,None,Idan,15,TRUE
S49,PO,None,Idan,10,TRUE
S49,DO,None,Idan,13,FALSE
S49,PO,None,Idan,3,TRUE
S49,DO,None,Idan,1,FALSE
S49,PO,None,Idan,7,TRUE
S49,PO,None,Idan,14,TRUE
S500,PO,Accent,Nezar,8,FALSE
S500,DO,Accent,Nezar,10,FALSE
S500,PO,Accent,Nezar,19,TRUE
S500,DO,Accent,Nezar,16,FALSE
S500,PO,Accent,Nezar,1,FALSE
S500,DO,Accent,Nezar,5,FALSE
S500,PO,Accent,Nezar,17,FALSE
S500,PO,Accent,Nezar,20,TRUE
S500,DO,Accent,Nezar,9,FALSE
S500,PO,Accent,Nezar,11,TRUE
S500,PO,Accent,Nezar,15,FALSE
S500,PO,Accent,Nezar,4,FALSE
S500,PO,Accent,Nezar,13,TRUE
S500,DO,Accent,Nezar,18,FALSE
S500,DO,Accent,Nezar,7,FALSE
S500,DO,Accent,Nezar,2,FALSE
S500,PO,Accent,Nezar,6,TRUE
S500,DO,Accent,Nezar,12,FALSE
S500,DO,Accent,Nezar,14,FALSE
S500,DO,Accent,Nezar,3,FALSE
S502,DO,None,Nezar,18,TRUE
S502,PO,None,Nezar,11,TRUE
S502,DO,None,Nezar,2,TRUE
S502,PO,None,Nezar,15,TRUE
S502,PO,None,Nezar,1,TRUE
S502,PO,None,Nezar,17,TRUE
S502,PO,None,Nezar,4,TRUE
S502,DO,None,Nezar,3,TRUE
S502,PO,None,Nezar,6,TRUE
S502,DO,None,Nezar,16,FALSE
S502,DO,None,Nezar,12,TRUE
S502,DO,None,Nezar,7,TRUE
S502,PO,None,Nezar,19,TRUE
S502,PO,None,Nezar,13,TRUE
S502,PO,None,Nezar,20,TRUE
S502,PO,None,Nezar,8,TRUE
S502,DO,None,Nezar,5,TRUE
S502,DO,None,Nezar,14,TRUE
S502,DO,None,Nezar,10,TRUE
S502,DO,None,Nezar,9,TRUE
S506,DO,Accent,Idan,6,FALSE
S506,PO,Accent,Idan,3,FALSE
S506,DO,Accent,Idan,15,FALSE
S506,DO,Accent,Idan,13,FALSE
S506,PO,Accent,Idan,9,FALSE
S506,PO,Accent,Idan,12,FALSE
S506,DO,Accent,Idan,4,FALSE
S506,DO,Accent,Idan,1,FALSE
S506,DO,Accent,Idan,11,FALSE
S506,PO,Accent,Idan,18,FALSE
S506,DO,Accent,Idan,17,FALSE
S506,PO,Accent,Idan,14,FALSE
S506,DO,Accent,Idan,19,FALSE
S506,PO,Accent,Idan,2,FALSE
S506,PO,Accent,Idan,7,FALSE
S506,PO,Accent,Idan,5,FALSE
S506,PO,Accent,Idan,16,FALSE
S509,PO,None,Nezar,8,TRUE
S509,PO,None,Nezar,20,TRUE
S509,DO,None,Nezar,18,TRUE
S509,PO,None,Nezar,17,TRUE
S509,DO,None,Nezar,2,TRUE
S509,PO,None,Nezar,1,TRUE
S509,DO,None,Nezar,16,TRUE
S509,DO,None,Nezar,7,TRUE
S509,PO,None,Nezar,6,TRUE
S509,DO,None,Nezar,10,TRUE
S509,DO,None,Nezar,5,TRUE
S509,DO,None,Nezar,3,TRUE
S509,PO,None,Nezar,13,TRUE
S509,PO,None,Nezar,19,TRUE
S509,DO,None,Nezar,9,TRUE
S509,DO,None,Nezar,12,TRUE
S509,PO,None,Nezar,15,TRUE
S509,PO,None,Nezar,4,TRUE
S509,DO,None,Nezar,14,FALSE
S509,PO,None,Nezar,11,TRUE
S516,DO,None,Idan,9,FALSE
S516,PO,None,Idan,11,FALSE
S516,PO,None,Idan,20,FALSE
S516,PO,None,Idan,17,FALSE
S516,DO,None,Idan,12,FALSE
S516,PO,None,Idan,19,FALSE
S516,PO,None,Idan,8,FALSE
S516,DO,None,Idan,3,FALSE
S516,PO,None,Idan,4,FALSE
S516,DO,None,Idan,10,FALSE
S516,PO,None,Idan,15,FALSE
S516,DO,None,Idan,16,FALSE
S516,PO,None,Idan,13,TRUE
S516,DO,None,Idan,14,FALSE
S516,DO,None,Idan,18,FALSE
S516,DO,None,Idan,2,FALSE
S516,DO,None,Idan,7,FALSE
S518,PO,None,Nezar,10,TRUE
S518,DO,None,Nezar,11,TRUE
S518,PO,None,Nezar,7,TRUE
S518,PO,None,Nezar,2,TRUE
S518,DO,None,Nezar,4,TRUE
S518,PO,None,Nezar,3,TRUE
S518,PO,None,Nezar,9,TRUE
S518,DO,None,Nezar,1,FALSE
S518,PO,None,Nezar,5,TRUE
S518,PO,None,Nezar,12,TRUE
S518,DO,None,Nezar,19,TRUE
S518,DO,None,Nezar,6,TRUE
S518,DO,None,Nezar,8,TRUE
S518,DO,None,Nezar,13,TRUE
S518,PO,None,Nezar,16,TRUE
S518,DO,None,Nezar,17,TRUE
S518,PO,None,Nezar,18,TRUE
S518,DO,None,Nezar,15,TRUE
S518,DO,None,Nezar,20,TRUE
S519,PO,None,Idan,20,TRUE
S519,PO,None,Idan,11,TRUE
S519,PO,None,Idan,4,TRUE
S519,DO,None,Idan,18,TRUE
S519,PO,None,Idan,15,TRUE
S519,PO,None,Idan,8,FALSE
S519,DO,None,Idan,16,TRUE
S519,PO,None,Idan,17,TRUE
S519,PO,None,Idan,13,TRUE
S519,DO,None,Idan,10,TRUE
S519,DO,None,Idan,2,TRUE
S519,DO,None,Idan,14,TRUE
S519,DO,None,Idan,9,TRUE
S519,PO,None,Idan,19,TRUE
S519,DO,None,Idan,7,TRUE
S519,DO,None,Idan,12,TRUE
S519,DO,None,Idan,3,TRUE
S525,PO,None,Nezar,1,TRUE
S525,PO,None,Nezar,13,TRUE
S525,DO,None,Nezar,5,FALSE
S525,DO,None,Nezar,7,FALSE
S525,PO,None,Nezar,17,TRUE
S525,DO,None,Nezar,16,FALSE
S525,DO,None,Nezar,3,FALSE
S525,PO,None,Nezar,4,TRUE
S525,DO,None,Nezar,12,FALSE
S525,DO,None,Nezar,9,FALSE
S525,DO,None,Nezar,10,FALSE
S525,DO,None,Nezar,2,FALSE
S525,PO,None,Nezar,15,TRUE
S525,PO,None,Nezar,20,TRUE
S525,PO,None,Nezar,19,TRUE
S525,DO,None,Nezar,14,FALSE
S525,PO,None,Nezar,11,TRUE
S525,DO,None,Nezar,18,FALSE
S525,PO,None,Nezar,8,TRUE
S525,PO,None,Nezar,6,TRUE
S531,DO,None,Nezar,5,TRUE
S531,PO,None,Nezar,19,TRUE
S531,DO,None,Nezar,12,TRUE
S531,DO,None,Nezar,16,TRUE
S531,DO,None,Nezar,7,TRUE
S531,PO,None,Nezar,6,TRUE
S531,PO,None,Nezar,8,TRUE
S531,DO,None,Nezar,9,FALSE
S531,DO,None,Nezar,18,TRUE
S531,PO,None,Nezar,4,TRUE
S531,PO,None,Nezar,1,TRUE
S531,PO,None,Nezar,15,TRUE
S531,DO,None,Nezar,14,TRUE
S531,PO,None,Nezar,17,TRUE
S531,PO,None,Nezar,20,TRUE
S531,DO,None,Nezar,10,FALSE
S531,PO,None,Nezar,11,FALSE
S531,DO,None,Nezar,3,FALSE
S531,PO,None,Nezar,13,TRUE
S531,DO,None,Nezar,2,TRUE
S532,PO,Accent,Idan,14,FALSE
S532,PO,Accent,Idan,18,FALSE
S532,PO,Accent,Idan,5,FALSE
S532,DO,Accent,Idan,17,TRUE
S532,PO,Accent,Idan,7,FALSE
S532,PO,Accent,Idan,9,FALSE
S532,PO,Accent,Idan,2,FALSE
S532,PO,Accent,Idan,16,FALSE
S532,PO,Accent,Idan,3,FALSE
S532,PO,Accent,Idan,12,FALSE
S532,DO,Accent,Idan,1,TRUE
S532,DO,Accent,Idan,15,TRUE
S532,DO,Accent,Idan,13,FALSE
S532,DO,Accent,Idan,11,FALSE
S532,DO,Accent,Idan,6,FALSE
S532,DO,Accent,Idan,19,FALSE
S532,DO,Accent,Idan,4,FALSE
S533,PO,Accent,Idan,11,TRUE
S533,PO,Accent,Idan,15,TRUE
S533,DO,Accent,Idan,14,FALSE
S533,PO,Accent,Idan,17,FALSE
S533,DO,Accent,Idan,7,FALSE
S533,DO,Accent,Idan,12,TRUE
S533,DO,Accent,Idan,18,FALSE
S533,PO,Accent,Idan,6,TRUE
S533,DO,Accent,Idan,9,TRUE
S533,PO,Accent,Idan,4,FALSE
S533,PO,Accent,Idan,19,TRUE
S533,PO,Accent,Idan,13,TRUE
S533,DO,Accent,Idan,3,FALSE
S533,DO,Accent,Idan,16,FALSE
S533,DO,Accent,Idan,5,FALSE
S533,PO,Accent,Idan,8,FALSE
S533,DO,Accent,Idan,2,FALSE
S533,PO,Accent,Idan,1,FALSE
S534,DO,None,Idan,12,TRUE
S534,PO,None,Idan,8,FALSE
S534,DO,None,Idan,9,TRUE
S534,PO,None,Idan,11,TRUE
S534,PO,None,Idan,20,TRUE
S534,DO,None,Idan,10,TRUE
S534,DO,None,Idan,7,FALSE
S534,PO,None,Idan,19,TRUE
S534,DO,None,Idan,14,TRUE
S534,PO,None,Idan,15,TRUE
S534,DO,None,Idan,18,TRUE
S534,DO,None,Idan,16,TRUE
S534,DO,None,Idan,3,FALSE
S534,PO,None,Idan,13,TRUE
S534,PO,None,Idan,17,TRUE
S534,PO,None,Idan,4,TRUE
S534,DO,None,Idan,2,TRUE
S541,PO,Accent,Idan,11,TRUE
S541,DO,Accent,Idan,7,FALSE
S541,PO,Accent,Idan,13,FALSE
S541,PO,Accent,Idan,8,FALSE
S541,PO,Accent,Idan,15,FALSE
S541,DO,Accent,Idan,9,FALSE
S541,DO,Accent,Idan,16,FALSE
S541,DO,Accent,Idan,12,FALSE
S541,DO,Accent,Idan,18,FALSE
S541,DO,Accent,Idan,14,FALSE
S541,DO,Accent,Idan,2,TRUE
S541,PO,Accent,Idan,6,TRUE
S541,PO,Accent,Idan,1,FALSE
S541,PO,Accent,Idan,17,TRUE
S541,PO,Accent,Idan,19,TRUE
S541,DO,Accent,Idan,3,TRUE
S541,PO,Accent,Idan,4,TRUE
S541,DO,Accent,Idan,5,TRUE
S545,PO,None,Nezar,3,TRUE
S545,PO,None,Nezar,9,TRUE
S545,DO,None,Nezar,6,FALSE
S545,PO,None,Nezar,16,FALSE
S545,PO,None,Nezar,18,TRUE
S545,DO,None,Nezar,1,FALSE
S545,PO,None,Nezar,12,TRUE
S545,DO,None,Nezar,11,FALSE
S545,DO,None,Nezar,13,FALSE
S545,DO,None,Nezar,15,FALSE
S545,DO,None,Nezar,17,FALSE
S545,PO,None,Nezar,2,TRUE
S545,PO,None,Nezar,10,FALSE
S545,PO,None,Nezar,5,TRUE
S545,DO,None,Nezar,19,FALSE
S545,DO,None,Nezar,8,FALSE
S545,DO,None,Nezar,4,TRUE
S545,PO,None,Nezar,7,TRUE
S545,DO,None,Nezar,20,TRUE
S548,PO,None,Idan,11,TRUE
S548,DO,None,Idan,18,TRUE
S548,PO,None,Idan,17,TRUE
S548,PO,None,Idan,4,TRUE
S548,DO,None,Idan,16,TRUE
S548,PO,None,Idan,15,TRUE
S548,DO,None,Idan,3,TRUE
S548,DO,None,Idan,12,TRUE
S548,DO,None,Idan,9,TRUE
S548,PO,None,Idan,8,TRUE
S548,PO,None,Idan,13,TRUE
S548,DO,None,Idan,7,TRUE
S548,DO,None,Idan,10,TRUE
S548,PO,None,Idan,20,TRUE
S548,DO,None,Idan,14,TRUE
S548,PO,None,Idan,19,TRUE
S548,DO,None,Idan,2,TRUE
S549,DO,None,Nezar,2,FALSE
S549,DO,None,Nezar,10,TRUE
S549,PO,None,Nezar,11,FALSE
S549,PO,None,Nezar,13,TRUE
S549,PO,None,Nezar,15,TRUE
S549,PO,None,Nezar,19,TRUE
S549,DO,None,Nezar,3,FALSE
S549,DO,None,Nezar,14,FALSE
S549,PO,None,Nezar,1,TRUE
S549,DO,None,Nezar,16,FALSE
S549,PO,None,Nezar,6,TRUE
S549,DO,None,Nezar,12,TRUE
S549,PO,None,Nezar,8,FALSE
S549,PO,None,Nezar,20,TRUE
S549,PO,None,Nezar,4,TRUE
S549,DO,None,Nezar,7,TRUE
S549,DO,None,Nezar,18,TRUE
S549,DO,None,Nezar,9,TRUE
S549,PO,None,Nezar,17,TRUE
S549,DO,None,Nezar,5,TRUE
S550,PO,None,Nezar,8,TRUE
S550,PO,None,Nezar,6,TRUE
S550,DO,None,Nezar,7,TRUE
S550,DO,None,Nezar,9,FALSE
S550,PO,None,Nezar,19,TRUE
S550,DO,None,Nezar,14,TRUE
S550,PO,None,Nezar,17,TRUE
S550,DO,None,Nezar,18,TRUE
S550,DO,None,Nezar,2,TRUE
S550,PO,None,Nezar,20,TRUE
S550,PO,None,Nezar,15,TRUE
S550,DO,None,Nezar,16,TRUE
S550,PO,None,Nezar,1,TRUE
S550,PO,None,Nezar,13,TRUE
S550,DO,None,Nezar,12,TRUE
S550,DO,None,Nezar,10,TRUE
S550,DO,None,Nezar,3,TRUE
S550,PO,None,Nezar,11,TRUE
S550,DO,None,Nezar,5,TRUE
S550,PO,None,Nezar,4,TRUE
S552,DO,None,Idan,1,TRUE
S552,PO,None,Idan,2,TRUE
S552,PO,None,Idan,18,FALSE
S552,DO,None,Idan,13,FALSE
S552,PO,None,Idan,3,TRUE
S552,DO,None,Idan,19,FALSE
S552,DO,None,Idan,4,TRUE
S552,DO,None,Idan,17,FALSE
S552,DO,None,Idan,15,FALSE
S552,DO,None,Idan,6,FALSE
S552,PO,None,Idan,12,TRUE
S552,PO,None,Idan,7,TRUE
S552,PO,None,Idan,16,FALSE
S552,PO,None,Idan,10,TRUE
S552,DO,None,Idan,20,TRUE
S552,PO,None,Idan,5,FALSE
S552,PO,None,Idan,9,TRUE
S552,DO,None,Idan,11,FALSE
S552,PO,None,Idan,14,TRUE
S556,PO,Accent,Idan,13,FALSE
S556,DO,Accent,Idan,2,FALSE
S556,DO,Accent,Idan,12,FALSE
S556,PO,Accent,Idan,15,FALSE
S556,PO,Accent,Idan,4,FALSE
S556,PO,Accent,Idan,11,FALSE
S556,PO,Accent,Idan,19,FALSE
S556,PO,Accent,Idan,8,FALSE
S556,PO,Accent,Idan,17,FALSE
S556,DO,Accent,Idan,16,FALSE
S556,PO,Accent,Idan,6,FALSE
S556,DO,Accent,Idan,9,FALSE
S556,DO,Accent,Idan,14,FALSE
S556,DO,Accent,Idan,3,FALSE
S556,PO,Accent,Idan,1,FALSE
S556,DO,Accent,Idan,18,FALSE
S556,DO,Accent,Idan,7,TRUE
S556,DO,Accent,Idan,5,FALSE
S557,DO,None,Nezar,9,TRUE
S557,DO,None,Nezar,10,TRUE
S557,DO,None,Nezar,3,TRUE
S557,PO,None,Nezar,17,TRUE
S557,DO,None,Nezar,16,TRUE
S557,PO,None,Nezar,13,TRUE
S557,DO,None,Nezar,7,FALSE
S557,DO,None,Nezar,2,TRUE
S557,PO,None,Nezar,4,FALSE
S557,PO,None,Nezar,1,TRUE
S557,DO,None,Nezar,5,TRUE
S557,PO,None,Nezar,15,TRUE
S557,PO,None,Nezar,20,TRUE
S557,PO,None,Nezar,8,TRUE
S557,PO,None,Nezar,19,TRUE
S557,DO,None,Nezar,12,TRUE
S557,DO,None,Nezar,18,TRUE
S557,PO,None,Nezar,6,TRUE
S557,PO,None,Nezar,11,TRUE
S557,DO,None,Nezar,14,FALSE
S559,DO,Accent,Nezar,11,FALSE
S559,DO,Accent,Nezar,1,FALSE
S559,PO,Accent,Nezar,3,FALSE
S559,PO,Accent,Nezar,5,FALSE
S559,DO,Accent,Nezar,6,FALSE
S559,PO,Accent,Nezar,18,FALSE
S559,DO,Accent,Nezar,13,FALSE
S559,PO,Accent,Nezar,7,FALSE
S559,PO,Accent,Nezar,2,FALSE
S559,DO,Accent,Nezar,4,FALSE
S559,PO,Accent,Nezar,9,FALSE
S559,PO,Accent,Nezar,14,FALSE
S559,DO,Accent,Nezar,15,FALSE
S559,DO,Accent,Nezar,19,FALSE
S559,PO,Accent,Nezar,10,FALSE
S559,PO,Accent,Nezar,12,FALSE
S559,DO,Accent,Nezar,17,FALSE
S559,DO,Accent,Nezar,20,FALSE
S56,DO,None,Nezar,20,TRUE
S56,PO,None,Nezar,2,TRUE
S56,PO,None,Nezar,5,TRUE
S56,DO,None,Nezar,15,FALSE
S56,PO,None,Nezar,12,TRUE
S56,DO,None,Nezar,13,FALSE
S56,DO,None,Nezar,6,FALSE
S56,DO,None,Nezar,4,TRUE
S56,PO,None,Nezar,16,TRUE
S56,PO,None,Nezar,9,TRUE
S56,PO,None,Nezar,7,TRUE
S56,DO,None,Nezar,19,TRUE
S56,PO,None,Nezar,10,TRUE
S56,DO,None,Nezar,1,TRUE
S56,PO,None,Nezar,18,TRUE
S56,DO,None,Nezar,8,FALSE
S56,DO,None,Nezar,11,FALSE
S56,PO,None,Nezar,3,TRUE
S56,DO,None,Nezar,17,TRUE
S560,DO,Accent,Idan,4,FALSE
S560,PO,Accent,Idan,5,TRUE
S560,PO,Accent,Idan,3,FALSE
S560,PO,Accent,Idan,2,FALSE
S560,PO,Accent,Idan,14,FALSE
S560,DO,Accent,Idan,13,FALSE
S560,DO,Accent,Idan,15,FALSE
S560,PO,Accent,Idan,9,FALSE
S560,DO,Accent,Idan,6,FALSE
S560,PO,Accent,Idan,7,FALSE
S560,PO,Accent,Idan,18,FALSE
S560,DO,Accent,Idan,17,FALSE
S560,DO,Accent,Idan,19,FALSE
S560,DO,Accent,Idan,11,FALSE
S560,DO,Accent,Idan,1,FALSE
S560,PO,Accent,Idan,12,FALSE
S560,PO,Accent,Idan,16,TRUE
S562,PO,None,Nezar,3,FALSE
S562,DO,None,Nezar,20,FALSE
S562,DO,None,Nezar,17,FALSE
S562,PO,None,Nezar,5,FALSE
S562,DO,None,Nezar,13,FALSE
S562,PO,None,Nezar,7,FALSE
S562,DO,None,Nezar,6,FALSE
S562,PO,None,Nezar,10,FALSE
S562,PO,None,Nezar,9,TRUE
S562,DO,None,Nezar,4,TRUE
S562,DO,None,Nezar,19,FALSE
S562,PO,None,Nezar,16,FALSE
S562,DO,None,Nezar,8,FALSE
S562,DO,None,Nezar,15,FALSE
S562,PO,None,Nezar,12,TRUE
S562,PO,None,Nezar,2,FALSE
S562,PO,None,Nezar,18,FALSE
S562,DO,None,Nezar,1,FALSE
S562,DO,None,Nezar,11,FALSE
S570,PO,Accent,Nezar,4,FALSE
S570,PO,Accent,Nezar,11,TRUE
S570,DO,Accent,Nezar,7,FALSE
S570,PO,Accent,Nezar,19,FALSE
S570,DO,Accent,Nezar,5,FALSE
S570,DO,Accent,Nezar,3,FALSE
S570,PO,Accent,Nezar,15,TRUE
S570,DO,Accent,Nezar,12,TRUE
S570,PO,Accent,Nezar,1,FALSE
S570,DO,Accent,Nezar,16,FALSE
S570,DO,Accent,Nezar,18,FALSE
S570,DO,Accent,Nezar,2,TRUE
S570,DO,Accent,Nezar,9,TRUE
S570,PO,Accent,Nezar,17,FALSE
S570,PO,Accent,Nezar,13,TRUE
S570,PO,Accent,Nezar,20,TRUE
S570,DO,Accent,Nezar,14,TRUE
S570,PO,Accent,Nezar,6,TRUE
S570,PO,Accent,Nezar,8,TRUE
S570,DO,Accent,Nezar,10,TRUE
S572,PO,Accent,Idan,1,FALSE
S572,DO,Accent,Idan,5,FALSE
S572,DO,Accent,Idan,2,FALSE
S572,PO,Accent,Idan,15,TRUE
S572,PO,Accent,Idan,6,TRUE
S572,PO,Accent,Idan,8,TRUE
S572,DO,Accent,Idan,14,FALSE
S572,DO,Accent,Idan,18,FALSE
S572,DO,Accent,Idan,16,FALSE
S572,PO,Accent,Idan,4,TRUE
S572,DO,Accent,Idan,3,FALSE
S572,PO,Accent,Idan,17,FALSE
S572,DO,Accent,Idan,7,FALSE
S572,PO,Accent,Idan,19,TRUE
S572,PO,Accent,Idan,13,TRUE
S572,DO,Accent,Idan,12,FALSE
S572,PO,Accent,Idan,11,FALSE
S572,DO,Accent,Idan,9,FALSE
S573,DO,Accent,Nezar,1,FALSE
S573,DO,Accent,Nezar,4,TRUE
S573,DO,Accent,Nezar,13,FALSE
S573,DO,Accent,Nezar,15,FALSE
S573,DO,Accent,Nezar,20,TRUE
S573,DO,Accent,Nezar,17,TRUE
S573,PO,Accent,Nezar,14,FALSE
S573,DO,Accent,Nezar,19,FALSE
S573,PO,Accent,Nezar,12,FALSE
S573,PO,Accent,Nezar,7,FALSE
S573,PO,Accent,Nezar,9,FALSE
S573,PO,Accent,Nezar,18,TRUE
S573,DO,Accent,Nezar,11,FALSE
S573,PO,Accent,Nezar,3,TRUE
S573,DO,Accent,Nezar,6,FALSE
S573,PO,Accent,Nezar,2,TRUE
S573,PO,Accent,Nezar,10,FALSE
S573,PO,Accent,Nezar,5,TRUE
S576,DO,Accent,Nezar,20,FALSE
S576,PO,Accent,Nezar,14,TRUE
S576,DO,Accent,Nezar,13,TRUE
S576,DO,Accent,Nezar,15,FALSE
S576,DO,Accent,Nezar,1,FALSE
S576,DO,Accent,Nezar,19,FALSE
S576,DO,Accent,Nezar,17,TRUE
S576,PO,Accent,Nezar,5,FALSE
S576,DO,Accent,Nezar,4,TRUE
S576,PO,Accent,Nezar,7,TRUE
S576,PO,Accent,Nezar,10,TRUE
S576,DO,Accent,Nezar,11,TRUE
S576,PO,Accent,Nezar,9,FALSE
S576,DO,Accent,Nezar,6,TRUE
S576,PO,Accent,Nezar,3,FALSE
S576,PO,Accent,Nezar,2,FALSE
S576,PO,Accent,Nezar,18,FALSE
S576,PO,Accent,Nezar,12,FALSE
S579,DO,Accent,Idan,5,FALSE
S579,PO,Accent,Idan,4,FALSE
S579,PO,Accent,Idan,19,FALSE
S579,DO,Accent,Idan,14,FALSE
S579,PO,Accent,Idan,13,FALSE
S579,PO,Accent,Idan,1,FALSE
S579,PO,Accent,Idan,17,FALSE
S579,PO,Accent,Idan,15,FALSE
S579,DO,Accent,Idan,12,FALSE
S579,DO,Accent,Idan,9,FALSE
S579,PO,Accent,Idan,8,FALSE
S579,DO,Accent,Idan,18,FALSE
S579,PO,Accent,Idan,6,FALSE
S579,DO,Accent,Idan,7,FALSE
S579,DO,Accent,Idan,2,FALSE
S579,DO,Accent,Idan,16,FALSE
S579,DO,Accent,Idan,3,TRUE
S579,PO,Accent,Idan,11,FALSE
S581,DO,Accent,Nezar,18,FALSE
S581,DO,Accent,Nezar,2,FALSE
S581,DO,Accent,Nezar,5,FALSE
S581,PO,Accent,Nezar,15,TRUE
S581,DO,Accent,Nezar,16,FALSE
S581,DO,Accent,Nezar,9,FALSE
S581,PO,Accent,Nezar,1,TRUE
S581,PO,Accent,Nezar,11,TRUE
S581,PO,Accent,Nezar,4,TRUE
S581,DO,Accent,Nezar,3,FALSE
S581,PO,Accent,Nezar,8,TRUE
S581,DO,Accent,Nezar,10,TRUE
S581,DO,Accent,Nezar,7,FALSE
S581,DO,Accent,Nezar,14,TRUE
S581,PO,Accent,Nezar,17,TRUE
S581,PO,Accent,Nezar,6,TRUE
S581,DO,Accent,Nezar,12,TRUE
S581,PO,Accent,Nezar,19,TRUE
S581,PO,Accent,Nezar,20,TRUE
S581,PO,Accent,Nezar,13,TRUE
S582,DO,Accent,Idan,4,FALSE
S582,DO,Accent,Idan,6,FALSE
S582,PO,Accent,Idan,2,TRUE
S582,PO,Accent,Idan,18,TRUE
S582,DO,Accent,Idan,17,FALSE
S582,PO,Accent,Idan,7,TRUE
S582,PO,Accent,Idan,3,TRUE
S582,PO,Accent,Idan,5,TRUE
S582,DO,Accent,Idan,15,TRUE
S582,PO,Accent,Idan,12,FALSE
S582,PO,Accent,Idan,9,TRUE
S582,DO,Accent,Idan,19,FALSE
S582,DO,Accent,Idan,11,FALSE
S582,PO,Accent,Idan,16,TRUE
S582,PO,Accent,Idan,14,TRUE
S582,DO,Accent,Idan,1,FALSE
S582,DO,Accent,Idan,13,FALSE
S584,DO,Accent,Idan,18,FALSE
S584,PO,Accent,Idan,4,FALSE
S584,PO,Accent,Idan,11,FALSE
S584,PO,Accent,Idan,13,FALSE
S584,PO,Accent,Idan,8,FALSE
S584,DO,Accent,Idan,7,FALSE
S584,DO,Accent,Idan,5,FALSE
S584,DO,Accent,Idan,16,FALSE
S584,DO,Accent,Idan,9,FALSE
S584,DO,Accent,Idan,12,FALSE
S584,PO,Accent,Idan,6,FALSE
S584,DO,Accent,Idan,2,FALSE
S584,PO,Accent,Idan,15,FALSE
S584,PO,Accent,Idan,17,FALSE
S584,PO,Accent,Idan,19,FALSE
S584,PO,Accent,Idan,1,FALSE
S584,DO,Accent,Idan,14,FALSE
S584,DO,Accent,Idan,3,FALSE
S585,PO,Accent,Idan,2,TRUE
S585,DO,Accent,Idan,1,FALSE
S585,DO,Accent,Idan,6,TRUE
S585,DO,Accent,Idan,4,TRUE
S585,PO,Accent,Idan,3,TRUE
S585,PO,Accent,Idan,12,TRUE
S585,PO,Accent,Idan,9,TRUE
S585,DO,Accent,Idan,19,TRUE
S585,DO,Accent,Idan,11,TRUE
S585,PO,Accent,Idan,14,TRUE
S585,PO,Accent,Idan,7,TRUE
S585,PO,Accent,Idan,16,TRUE
S585,PO,Accent,Idan,18,TRUE
S585,DO,Accent,Idan,13,TRUE
S585,DO,Accent,Idan,15,TRUE
S585,PO,Accent,Idan,5,TRUE
S585,DO,Accent,Idan,17,TRUE
S586,PO,None,Idan,5,TRUE
S586,DO,None,Idan,13,TRUE
S586,DO,None,Idan,20,TRUE
S586,DO,None,Idan,1,TRUE
S586,PO,None,Idan,9,TRUE
S586,PO,None,Idan,14,TRUE
S586,PO,None,Idan,10,TRUE
S586,PO,None,Idan,18,TRUE
S586,PO,None,Idan,16,TRUE
S586,DO,None,Idan,6,TRUE
S586,DO,None,Idan,11,TRUE
S586,DO,None,Idan,15,TRUE
S586,PO,None,Idan,3,TRUE
S586,PO,None,Idan,7,TRUE
S586,DO,None,Idan,4,TRUE
S586,PO,None,Idan,12,TRUE
S586,DO,None,Idan,17,FALSE
S586,DO,None,Idan,19,TRUE
S586,PO,None,Idan,2,TRUE
S587,PO,Accent,Idan,7,TRUE
S587,PO,Accent,Idan,5,TRUE
S587,DO,Accent,Idan,17,TRUE
S587,PO,Accent,Idan,16,TRUE
S587,DO,Accent,Idan,1,TRUE
S587,DO,Accent,Idan,11,TRUE
S587,DO,Accent,Idan,6,TRUE
S587,PO,Accent,Idan,18,TRUE
S587,DO,Accent,Idan,19,TRUE
S587,PO,Accent,Idan,14,TRUE
S587,PO,Accent,Idan,3,TRUE
S587,DO,Accent,Idan,15,TRUE
S587,PO,Accent,Idan,9,TRUE
S587,PO,Accent,Idan,2,TRUE
S587,PO,Accent,Idan,12,TRUE
S587,DO,Accent,Idan,13,TRUE
S587,DO,Accent,Idan,4,TRUE
S593,PO,None,Idan,2,FALSE
S593,PO,None,Idan,3,FALSE
S593,DO,None,Idan,11,FALSE
S593,DO,None,Idan,17,FALSE
S593,PO,None,Idan,12,FALSE
S593,DO,None,Idan,20,FALSE
S593,DO,None,Idan,4,FALSE
S593,DO,None,Idan,6,FALSE
S593,DO,None,Idan,19,FALSE
S593,PO,None,Idan,16,FALSE
S593,PO,None,Idan,14,FALSE
S593,PO,None,Idan,18,FALSE
S593,DO,None,Idan,13,FALSE
S593,PO,None,Idan,5,FALSE
